"cong","icpsr","statecode","state","name","ideo","role","x2","leader","party","last_ideo","cong_ideo_mean","party_del","last_cong_ideo_mean","ideo_dif"
61,2453,34,"MISSOUR","DEARMOND",-0.654,"",0.756,"N","D",-0.407,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.264843575418994
61,2568,34,"MISSOUR","DICKINSON",-0.441,"",0.27,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0518435754189944
61,3999,34,"MISSOUR","HAMLIN  C.",-0.581,"",0.557,"N","D",-0.496,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.191843575418994
61,8390,34,"MISSOUR","SHACKLEFORD",-0.352,"",0.451,"N","D",-0.448,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0371564245810056
61,1769,34,"MISSOUR","CLARK  C.",-0.413,"L",0.441,"Y","D",-0.509,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0238435754189944
61,3590,34,"MISSOUR","GILL  P.F.",-0.519,"",-0.365,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.129843575418994
61,5919,35,"NEBRASK","MAGUIRE  J.",-0.286,"",0.332,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.103156424581006
61,4454,35,"NEBRASK","HITCHCOCK",-0.201,"",0.205,"N","D",-0.412,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.188156424581006
61,5496,35,"NEBRASK","LATTA  J.P.",-0.338,"",0.941,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0511564245810056
61,488,65,"NEVADA","BARTLETT",-0.106,"",-0.37,"N","D",-0.321,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.283156424581006
61,4707,12,"NEW JER","HUGHES  W.",-0.255,"",-0.129,"N","D",-0.366,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.134156424581006
61,5279,12,"NEW JER","KINKEAD  E.",-0.193,"",-0.106,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.196156424581006
61,3980,12,"NEW JER","HAMILL  J.",-0.202,"",-0.151,"N","D",-0.31,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.187156424581006
61,5676,13,"NEW YOR","LINDSAY  G.",-0.263,"",-0.565,"N","D",-0.152,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.126156424581006
61,3183,13,"NEW YOR","FITZGERALD",-0.798,"",-0.603,"N","D",-0.47,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.408843575418994
61,7911,13,"NEW YOR","RIORDAN  D.",-0.383,"",-0.924,"N","D",-0.476,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.00615642458100557
61,3651,13,"NEW YOR","GOLDFOGLE",-0.392,"",-0.92,"N","D",-0.284,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.00284357541899444
61,9080,13,"NEW YOR","SULZER  W.",-0.277,"",-0.539,"N","D",-0.251,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.112156424581006
61,3280,13,"NEW YOR","FORNES  C.",-0.401,"",-0.773,"N","D",-0.255,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0118435754189944
61,2007,13,"NEW YOR","CONRY  M.F.",-0.47,"",-0.882,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0808435754189944
61,10126,13,"NEW YOR","WILLETT  W.",-0.453,"",-0.147,"N","D",-0.344,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0638435754189944
61,4129,13,"NEW YOR","HARRISON",-0.406,"",-0.828,"N","D",-0.447,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0168435754189944
61,3725,13,"NEW YOR","GOULDEN  J.",-0.167,"",-0.716,"N","D",-0.132,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.222156424581006
61,4203,13,"NEW YOR","HAVENS  J.",-0.084,"",-0.596,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.305156424581006
61,2729,13,"NEW YOR","DRISCOLL",-0.481,"",-0.698,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0918435754189944
61,8588,47,"NORTH C","SMALL  J.H.",-0.514,"",-0.721,"N","D",-0.426,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.124843575418994
61,5307,47,"NORTH C","KITCHIN  C.",-0.464,"",0.688,"N","D",-0.481,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0748435754189944
61,9287,47,"NORTH C","THOMAS  C.",-0.533,"",-0.372,"N","D",-0.463,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.143843575418994
61,7565,47,"NORTH C","POU  E.W.",-0.225,"",-0.32,"N","D",-0.435,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.164156424581006
61,3641,47,"NORTH C","GODWIN  H.",-0.485,"",-0.238,"N","D",-0.408,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0958435754189944
61,7160,47,"NORTH C","PAGE  R.N.",-0.355,"",-0.106,"N","D",-0.522,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0341564245810056
61,9898,47,"NORTH C","WEBB  E.Y.",-0.767,"",-0.611,"N","D",-0.629,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.377843575418994
61,2115,24,"OHIO","COX  J.M.",-0.233,"",-0.192,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.156156424581006
61,9426,24,"OHIO","TOUVELLE",-0.308,"",0.814,"N","D",-0.43,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0811564245810056
61,209,24,"OHIO","ANSBERRY",-0.269,"",-0.028,"N","D",-0.494,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.120156424581006
61,2519,24,"OHIO","DENVER  M.",-0.379,"",0.895,"N","D",-0.446,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0101564245810056
61,8463,24,"OHIO","SHERWOOD",-0.537,"",0.286,"N","D",-0.462,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.147843575418994
61,161,24,"OHIO","ANDERSON",-0.315,"",0.199,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0741564245810056
61,8408,24,"OHIO","SHARP  W.G.",-0.084,"",0.128,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.305156424581006
61,258,24,"OHIO","ASHBROOK",-0.214,"",0.291,"N","D",-0.38,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.175156424581006
61,1546,53,"OKLAHOM","CARTER  C.",-0.312,"",0.116,"N","D",-0.327,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0771564245810056
61,3119,53,"OKLAHOM","FERRIS  S.",-0.536,"",0.68,"N","D",-0.396,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.146843575418994
61,6916,14,"PENNSYL","NICHOLLS",-0.224,"",-0.212,"N","D",-0.332,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.165156424581006
61,8081,14,"PENNSYL","ROTHERMEL",-0.285,"",-0.326,"N","D",-0.248,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.104156424581006
61,10259,14,"PENNSYL","WILSON  W.",-0.298,"",-0.428,"N","D",-0.338,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0911564245810056
61,6271,14,"PENNSYL","MCHENRY  J.",-0.362,"",0.042,"N","D",-0.359,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0271564245810056
61,7172,14,"PENNSYL","PALMER  A.",-0.418,"",-0.193,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0288435754189944
61,5587,48,"SOUTH C","LEGARE  G.",-0.28,"",-0.96,"N","D",-0.303,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.109156424581006
61,7244,48,"SOUTH C","PATTERSON",-0.417,"",0.346,"N","D",-0.516,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0278435754189944
61,54,48,"SOUTH C","AIKEN  W.",-0.348,"",-0.09,"N","D",-0.465,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0411564245810056
61,4975,48,"SOUTH C","JOHNSON  J.",-0.527,"",0.056,"N","D",-0.534,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.137843575418994
61,3153,48,"SOUTH C","FINLEY  D.",-0.529,"",-0.26,"N","D",-0.491,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.139843575418994
61,2902,48,"SOUTH C","ELLERBE  J.",-0.489,"",-0.635,"N","D",-0.441,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0998435754189944
61,5624,48,"SOUTH C","LEVER  A.F.",-0.403,"",-0.27,"N","D",-0.42,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0138435754189944
61,6618,54,"TENNESS","MOON  J.A.",-0.336,"",-0.619,"N","D",-0.304,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0531564245810056
61,4717,54,"TENNESS","HULL  C.",-0.476,"",0.092,"N","D",-0.561,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0868435754189944
61,4617,54,"TENNESS","HOUSTON  W.",-0.477,"",0.405,"N","D",-0.524,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0878435754189944
61,1372,54,"TENNESS","BYRNS  J.W.",-0.381,"",-0.069,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.00815642458100557
61,7150,54,"TENNESS","PADGETT  L.",-0.256,"",-0.234,"N","D",-0.306,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.133156424581006
61,8537,54,"TENNESS","SIMS  T.W.",-0.708,"",0.234,"N","D",-0.506,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.318843575418994
61,3490,54,"TENNESS","GARRETT  F.",-0.506,"",0.667,"N","D",-0.49,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.116843575418994
61,3694,54,"TENNESS","GORDON  G.",-0.516,"",-0.357,"N","D",-0.348,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.126843575418994
61,8446,49,"TEXAS","SHEPPARD",-0.5,"",0.758,"N","D",-0.462,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.110843575418994
61,2587,49,"TEXAS","DIES  M.",-0.82,"",0.074,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.430843575418994
61,8128,49,"TEXAS","RUSSELL  G.",-0.122,"",0.804,"N","D",-0.595,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.267156424581006
61,5710,49,"TEXAS","LIVELY  R.",-0.626,"",0.501,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.236843575418994
61,7718,49,"TEXAS","RANDELL  C.",-0.44,"",0.206,"N","D",-0.524,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0508435754189944
61,545,49,"TEXAS","BEALL  J.",-0.46,"",0.582,"N","D",-0.555,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0708435754189944
61,4065,49,"TEXAS","HARDY  R.",-0.41,"",0.429,"N","D",-0.592,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0208435754189944
61,3804,49,"TEXAS","GREGG  A.W.",-0.502,"",-0.305,"N","D",-0.471,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.112843575418994
61,6638,49,"TEXAS","MOORE  J.M.",-0.485,"",0.624,"N","D",-0.475,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0958435754189944
61,1257,49,"TEXAS","BURGESS  G.",-0.433,"",0.079,"N","D",-0.481,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0438435754189944
61,1281,49,"TEXAS","BURLESON",-0.351,"",-0.126,"N","D",-0.412,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0381564245810056
61,4341,49,"TEXAS","HENRY  R.L.",-0.281,"",0.436,"N","D",-0.536,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.108156424581006
61,3596,49,"TEXAS","GILLESPIE",-0.262,"",-0.03,"N","D",-0.431,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.127156424581006
61,8889,49,"TEXAS","STEPHENS",-0.486,"",0.147,"N","D",-0.472,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0968435754189944
61,8570,49,"TEXAS","SLAYDEN  J.",-0.282,"",0.34,"N","D",-0.389,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.107156424581006
61,3482,49,"TEXAS","GARNER  J.",-0.388,"",0.376,"N","D",-0.499,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.00115642458100557
61,8705,49,"TEXAS","SMITH  W.R.",-0.473,"",0.254,"N","D",-0.544,-0.389156424581006,0.0308744396165253,-0.420030864197531,0.0838435754189944
61,5067,40,"VIRGINI","JONES  W.A.",-0.298,"",0.368,"N","D",-0.543,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0911564245810056
61,6111,40,"VIRGINI","MAYNARD  H.",-0.264,"",-0.539,"N","D",-0.379,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.125156424581006
61,5419,40,"VIRGINI","LAMB  J.",-0.356,"",-0.686,"N","D",-0.292,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0331564245810056
61,5486,40,"VIRGINI","LASSITER",-0.285,"",-0.649,"N","D",-0.452,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.104156424581006
61,9508,40,"VIRGINI","TURNBULL",-0.331,"",0.225,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0581564245810056
61,8227,40,"VIRGINI","SAUNDERS",-0.18,"",-0.199,"N","D",-0.41,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.209156424581006
61,3625,40,"VIRGINI","GLASS  C.",-0.223,"",-0.414,"N","D",-0.357,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.166156424581006
61,4225,40,"VIRGINI","HAY  J.",-0.382,"",-0.353,"N","D",-0.54,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.00715642458100557
61,1508,40,"VIRGINI","CARLIN  C.",-0.33,"",-0.318,"N","D",-0.569,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0591564245810056
61,3225,40,"VIRGINI","FLOOD  H.D.",-0.297,"",0.042,"N","D",-0.472,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.0921564245810056
61,9922,25,"WISCONS","WEISSE  C.",-0.23,"",0.58,"N","D",NA,-0.389156424581006,0.0308744396165253,-0.420030864197531,-0.159156424581006
62,9209,41,"ALABAMA","TAYLOR  G.",-0.389,"",-0.206,"N","D",-0.272,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.00718965517241377
62,2514,41,"ALABAMA","DENT  S.H.",-0.618,"",-0.473,"N","D",-0.404,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.221810344827586
62,1821,41,"ALABAMA","CLAYTON  H.",-0.529,"",-0.121,"N","D",-0.52,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.132810344827586
62,757,41,"ALABAMA","BLACKMON",-0.605,"",-0.417,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.208810344827586
62,4280,41,"ALABAMA","HEFLIN  J.",-0.519,"",-0.282,"N","D",-0.579,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.122810344827586
62,4474,41,"ALABAMA","HOBSON  R.",-0.109,"",-0.216,"N","D",-0.278,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.287189655172414
62,1291,41,"ALABAMA","BURNETT  J.",-0.494,"",0.025,"N","D",-0.542,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0978103448275862
62,7882,41,"ALABAMA","RICHARDSON",-0.51,"",-0.08,"N","D",-0.428,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.113810344827586
62,9560,41,"ALABAMA","UNDERWOOD",-0.435,"L",-0.285,"Y","D",-0.428,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0388103448275862
62,4227,61,"ARIZONA","HAYDEN  C.",-0.201,"",0.111,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.195189655172414
62,5896,42,"ARKANSA","MACON  R.B.",-0.561,"",0.209,"N","D",-0.484,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.164810344827586
62,7050,42,"ARKANSA","OLDFIELD",-0.641,"",0.649,"N","D",-0.586,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.244810344827586
62,3235,42,"ARKANSA","FLOYD  J.C.",-0.483,"",0.242,"N","D",-0.539,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0868103448275862
62,2156,42,"ARKANSA","CRAVENS  W.",-0.505,"",-0.403,"N","D",-0.305,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.108810344827586
62,4876,42,"ARKANSA","JACOWAY  H.",-0.585,"",0.437,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.188810344827586
62,7986,42,"ARKANSA","ROBINSON",-0.463,"",0.165,"N","D",-0.362,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0668103448275862
62,9231,42,"ARKANSA","TAYLOR  S.",-0.547,"",0.837,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.150810344827586
62,3689,42,"ARKANSA","GOODWIN  W.",-0.555,"",0.334,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.158810344827586
62,7696,71,"CALIFOR","RAKER  J.E.",-0.173,"",0.248,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.223189655172414
62,8101,62,"COLORAD","RUCKER  A.",-0.087,"",-0.047,"N","D",-0.179,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.309189655172414
62,6028,62,"COLORAD","MARTIN  J.",-0.099,"",-0.054,"N","D",-0.256,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.297189655172414
62,9205,62,"COLORAD","TAYLOR  E.",-0.165,"",0.35,"N","D",-0.168,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.231189655172414
62,7817,1,"CONNECT","REILLY  T.",-0.324,"",-0.91,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0721896551724138
62,8765,43,"FLORIDA","SPARKMAN",-0.389,"",-0.158,"N","D",-0.386,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.00718965517241377
62,1762,43,"FLORIDA","CLARK  F.",-0.444,"",-0.281,"N","D",-0.303,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0478103448275862
62,6116,43,"FLORIDA","MAYS  D.H.",-0.54,"",0.342,"N","D",-0.476,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.143810344827586
62,2861,44,"GEORGIA","EDWARDS  C.",-0.652,"",-0.043,"N","D",-0.654,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.255810344827586
62,8006,44,"GEORGIA","RODDENBERY",-0.86,"",0.51,"N","D",-0.67,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.463810344827586
62,4699,44,"GEORGIA","HUGHES  D.",-0.529,"",-0.12,"N","D",-0.506,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.132810344827586
62,44,44,"GEORGIA","ADAMSON  W.",-0.604,"",-0.208,"N","D",-0.607,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.207810344827586
62,4636,44,"GEORGIA","HOWARD  W.",-0.681,"",0.277,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.284810344827586
62,485,44,"GEORGIA","BARTLETT",-0.68,"",-0.407,"N","D",-0.36,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.283810344827586
62,5558,44,"GEORGIA","LEE  G.",-0.589,"",-0.283,"N","D",-0.413,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.192810344827586
62,9467,44,"GEORGIA","TRIBBLE  S.",-0.677,"",0.403,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.280810344827586
62,614,44,"GEORGIA","BELL  T.M.",-0.56,"",-0.008,"N","D",-0.433,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.163810344827586
62,4060,44,"GEORGIA","HARDWICK",-0.457,"",-0.284,"N","D",-0.286,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0608103448275862
62,979,44,"GEORGIA","BRANTLEY",-0.522,"",-0.725,"N","D",-0.394,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.125810344827586
62,6213,21,"ILLINOI","MCDERMOTT",-0.286,"",-0.861,"N","D",-0.398,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.110189655172414
62,8163,21,"ILLINOI","SABATH  A.",-0.412,"",-0.81,"N","D",-0.324,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0158103448275862
62,8820,21,"ILLINOI","STACK  E.J.",-0.311,"",-0.657,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0851896551724138
62,1183,21,"ILLINOI","BUCHANAN",-0.268,"",-0.033,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.128189655172414
62,3435,21,"ILLINOI","GALLAGHER",-0.294,"",-0.894,"N","D",-0.513,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.102189655172414
62,3017,21,"ILLINOI","EVANS  L.",-0.469,"",-0.395,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0728103448275862
62,8976,21,"ILLINOI","STONE  C.U.",-0.113,"",-0.064,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.283189655172414
62,7691,21,"ILLINOI","RAINEY  H.",-0.367,"",0.251,"N","D",-0.34,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0291896551724138
62,3735,21,"ILLINOI","GRAHAM  J.",-0.235,"",-0.487,"N","D",-0.342,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.161189655172414
62,3311,21,"ILLINOI","FOSTER  M.",-0.234,"",0.46,"N","D",-0.276,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.162189655172414
62,3323,21,"ILLINOI","FOWLER  H.",-0.147,"",0.684,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.249189655172414
62,819,22,"INDIANA","BOEHNE  J.",-0.197,"",-0.125,"N","D",-0.358,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.199189655172414
62,2241,22,"INDIANA","CULLOP  W.",-0.268,"",0.299,"N","D",-0.456,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.128189655172414
62,2119,22,"INDIANA","COX  W.E.",-0.279,"",0.552,"N","D",-0.478,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.117189655172414
62,2621,22,"INDIANA","DIXON  L.",-0.356,"",0.365,"N","D",-0.482,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0401896551724138
62,6758,22,"INDIANA","MOSS  R.W.",-0.225,"",0.314,"N","D",-0.228,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.171189655172414
62,3764,22,"INDIANA","GRAY  F.H.",-0.104,"",0.827,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.292189655172414
62,5360,22,"INDIANA","KORBLY  C.",-0.364,"",-0.584,"N","D",-0.367,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0321896551724138
62,21,22,"INDIANA","ADAIR  J.A.",-0.269,"",0.136,"N","D",-0.285,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.127189655172414
62,6724,22,"INDIANA","MORRISON",-0.191,"",0.238,"N","D",-0.245,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.205189655172414
62,7743,22,"INDIANA","RAUCH  G.W.",-0.277,"",0.354,"N","D",-0.346,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.119189655172414
62,1844,22,"INDIANA","CLINE  C.",-0.347,"",0.286,"N","D",-0.464,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0491896551724138
62,453,22,"INDIANA","BARNHART",-0.197,"",0.252,"N","D",-0.252,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.199189655172414
62,7335,31,"IOWA","PEPPER  I.",-0.216,"",0.182,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.180189655172414
62,9153,32,"KANSAS","TAGGART  J.",-0.263,"",-0.039,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.133189655172414
62,6855,32,"KANSAS","NEELEY  G.",-0.126,"",0.709,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.270189655172414
62,4885,51,"KENTUCK","JAMES  O.M.",-0.404,"",-0.325,"N","D",-0.527,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.00781034482758625
62,8838,51,"KENTUCK","STANLEY  A.",-0.386,"",-0.326,"N","D",-0.473,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0101896551724138
62,9309,51,"KENTUCK","THOMAS  R.",-0.356,"",0.661,"N","D",-0.564,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0401896551724138
62,4942,51,"KENTUCK","JOHNSON  B.",-0.437,"",0.22,"N","D",-0.439,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0408103448275862
62,8452,51,"KENTUCK","SHERLY  J.",-0.474,"",-0.88,"N","D",-0.201,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0778103448275862
62,8083,51,"KENTUCK","ROUSE  A.B.",-0.466,"",-0.165,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0698103448275862
62,1488,51,"KENTUCK","CANTRILL",-0.367,"",-0.291,"N","D",-0.314,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0291896551724138
62,4291,51,"KENTUCK","HELM  H.",-0.482,"",0.436,"N","D",-0.514,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0858103448275862
62,3138,51,"KENTUCK","FIELDS  W.",-0.393,"",0.371,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.00318965517241376
62,2996,45,"LOUISIA","ESTOPINAL",-0.221,"",-0.975,"N","D",-0.16,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.175189655172414
62,2783,45,"LOUISIA","DUPRE  H.G.",-0.365,"",-0.931,"N","D",-0.331,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0311896551724138
62,1092,45,"LOUISIA","BROUSSARD",-0.33,"",-0.944,"N","D",-0.146,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.0661896551724138
62,9867,45,"LOUISIA","WATKINS  J.",-0.442,"",-0.165,"N","D",-0.589,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0458103448275862
62,7734,45,"LOUISIA","RANSDELL",-0.241,"",-0.541,"N","D",-0.31,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.155189655172414
62,10089,45,"LOUISIA","WICKLIFFE",-0.473,"",-0.881,"N","D",-0.349,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0768103448275862
62,6683,45,"LOUISIA","MORGAN  L.",-0.473,"",-0.688,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,0.0768103448275862
62,7650,45,"LOUISIA","PUJO  A.P.",-0.143,"",-0.99,"N","D",-0.219,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.253189655172414
62,6252,2,"MAINE","MCGILLICUDD",-0.265,"",-0.453,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.131189655172414
62,3724,2,"MAINE","GOULD  S.W.",-0.233,"",-0.269,"N","D",NA,-0.396189655172414,-0.0070332305914082,-0.389156424581006,-0.163189655172414
