"cong","icpsr","statecode","district","state","name","ideo","x2","role","leader","party","cong_ideo_mean","party_del","last_cong_ideo_mean","ideo_dif","last_ideo"
79,394,33,0,"MINNESO","BALL",0.095,-0.961,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.140047619047619,0.105
79,8476,33,0,"MINNESO","SHIPSTEAD",0.462,0.887,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.226952380952381,0.468
79,2656,34,0,"MISSOUR","DONNELL",0.076,-0.568,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.159047619047619,NA
79,9998,35,0,"NEBRASK","WHERRY",0.557,0.206,"W","Y","R",0.235047619047619,-0.00332738095238094,0.238375,-0.321952380952381,0.402
79,1338,35,0,"NEBRASK","BUTLER  H.",0.407,0.144,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.171952380952381,0.367
79,1027,4,0,"NEW HAM","BRIDGES",0.186,-0.607,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.0490476190476191,0.219
79,9401,4,0,"NEW HAM","TOBEY",-0.033,-0.633,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.268047619047619,0.104
79,8635,12,0,"NEW JER","SMITH  H.",0.059,-0.745,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.176047619047619,NA
79,4210,12,0,"NEW JER","HAWKES",0.298,-0.086,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.0629523809523809,0.29
79,5452,36,0,"NORTH D","LANGER",0.397,0.918,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.161952380952381,0.259
79,10450,36,0,"NORTH D","YOUNG",0.305,0.419,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.0699523809523809,NA
79,9152,24,0,"OHIO","TAFT",0.192,-0.811,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.0430476190476191,0.206
79,1317,24,0,"OHIO","BURTON",0.001,-0.972,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.234047619047619,-0.01
79,6629,53,0,"OKLAHOM","MOORE",0.654,0.281,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.418952380952381,0.644
79,96738,72,0,"OREGON","MORSE",-0.224,-0.975,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.459047619047619,NA
79,2066,72,0,"OREGON","CORDON",0.167,-0.273,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.0680476190476191,0.135
79,3882,37,0,"SOUTH D","GURNEY",0.239,-0.337,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.00395238095238093,0.199
79,1330,37,0,"SOUTH D","BUSHFIELD",0.516,0.568,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.280952380952381,0.444
79,296,6,0,"VERMONT","AUSTIN",0.034,-0.714,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.201047619047619,0.008
79,52,6,0,"VERMONT","AIKEN",-0.233,-0.972,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.468047619047619,0.061
79,7826,56,0,"WEST VI","REVERCOMB",0.346,0.413,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.110952380952381,0.383
79,10110,25,0,"WISCONS","WILEY",0.198,-0.393,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,0.0370476190476191,0.116
79,7960,68,0,"WYOMING","ROBERTSON E",0.378,0.32,"","N","R",0.235047619047619,-0.00332738095238094,0.238375,-0.142952380952381,0.431
80,5343,71,0,"CALIFOR","KNOWLAND",0.112,-0.406,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.136274509803922,0.028
80,6525,62,0,"COLORAD","MILLIKIN",0.224,-0.282,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0242745098039216,0.296
80,390,1,0,"CONNECT","BALDWIN",0.144,-0.498,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.104274509803922,NA
80,1194,11,0,"DELAWAR","BUCK",0.376,0.023,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.127725490196078,0.239
80,10163,11,0,"DELAWAR","WILLIAMS  J",0.561,0.173,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.312725490196078,NA
80,2803,63,0,"IDAHO","DWORSHAK",0.487,0.051,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.238725490196078,NA
80,1071,21,0,"ILLINOI","BROOKS",0.331,-0.178,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.0827254901960784,0.319
80,4922,22,0,"INDIANA","JENNER",0.388,-0.086,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.139725490196078,NA
80,1489,22,0,"INDIANA","CAPEHART",0.413,-0.043,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.164725490196078,0.3
80,4382,31,0,"IOWA","HICKENLOOPE",0.283,-0.108,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.0347254901960784,0.267
80,10221,31,0,"IOWA","WILSON  G.",0.253,0.212,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.00472549019607843,0.35
80,7780,32,0,"KANSAS","REED  C.M.",0.294,-0.202,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.0457254901960784,0.223
80,1494,32,0,"KANSAS","CAPPER",0.211,-0.497,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0372745098039216,0.308
80,2052,51,0,"KENTUCK","COOPER",0.058,-0.302,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.190274509803922,NA
80,1021,2,0,"MAINE","BREWSTER",0.249,-0.652,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.000725490196078427,0.199
80,10047,2,0,"MAINE","WHITE  W.",0.233,-0.501,"L","Y","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0152745098039216,0.183
80,5739,3,0,"MASSACH","LODGE",0.007,-0.903,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.241274509803922,NA
80,8185,3,0,"MASSACH","SALTONSTALL",0.062,-0.697,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.186274509803922,0.052
80,3110,23,0,"MICHIGA","FERGUSON",0.234,-0.932,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0142745098039216,0.033
80,9604,23,0,"MICHIGA","VANDENBERG",0.165,-0.577,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0832745098039216,0.063
80,9374,33,0,"MINNESO","THYE",0.131,-0.607,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.117274509803922,NA
80,394,33,0,"MINNESO","BALL",0.118,-0.945,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.130274509803922,0.095
80,2656,34,0,"MISSOUR","DONNELL",0.169,-0.279,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0792745098039216,0.076
80,5158,34,0,"MISSOUR","KEM",0.532,0.109,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.283725490196078,NA
80,2838,64,0,"MONTANA","ECTON",0.388,0.17,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.139725490196078,NA
80,9998,35,0,"NEBRASK","WHERRY",0.465,0.132,"W","Y","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.216725490196078,0.557
80,1338,35,0,"NEBRASK","BUTLER",0.464,0.114,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.215725490196078,0.407
80,5944,65,0,"NEVADA","MALONE",0.432,0.255,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.183725490196078,NA
80,9401,4,0,"NEW HAM","TOBEY",-0.071,-0.581,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.319274509803922,-0.033
80,1027,4,0,"NEW HAM","BRIDGES",0.147,-0.792,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.101274509803922,0.186
80,4210,12,0,"NEW JER","HAWKES",0.497,0.119,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.248725490196078,0.298
80,8635,12,0,"NEW JER","SMITH  H.",0.067,-0.618,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.181274509803922,0.059
80,4834,13,0,"NEW YOR","IVES",-0.015,-0.958,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.263274509803922,NA
80,5452,36,0,"NORTH D","LANGER",0.06,0.061,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.188274509803922,0.397
80,10450,36,0,"NORTH D","YOUNG",0.182,-0.162,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0662745098039216,0.305
80,9152,24,0,"OHIO","TAFT",0.256,-0.637,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.00772549019607843,0.192
80,1024,24,0,"OHIO","BRICKER",0.452,-0.231,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.203725490196078,NA
80,6629,53,0,"OKLAHOM","MOORE  E.",0.621,0.479,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.372725490196078,0.654
80,2066,72,0,"OREGON","CORDON",0.177,-0.235,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0712745098039216,0.167
80,96738,72,0,"OREGON","MORSE",-0.211,-0.785,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.459274509803922,-0.224
80,6021,14,0,"PENNSYL","MARTIN",0.311,-0.399,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.0627254901960784,NA
80,3882,37,0,"SOUTH D","GURNEY",0.267,-0.1,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.0187254901960784,0.239
80,1330,37,0,"SOUTH D","BUSHFIELD",0.474,0.26,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.225725490196078,0.516
80,9865,67,0,"UTAH","WATKINS",0.195,-0.326,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0532745098039216,NA
80,52,6,0,"VERMONT","AIKEN",-0.06,-0.483,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.308274509803922,-0.233
80,3206,6,0,"VERMONT","FLANDERS",0.032,-0.727,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.216274509803922,NA
80,1395,73,0,"WASHING","CAIN",0.289,-0.262,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.0407254901960784,NA
80,7826,56,0,"WEST VI","REVERCOMB",0.35,0.122,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.101725490196078,0.346
80,10110,25,0,"WISCONS","WILEY",0.231,-0.412,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,0.0172745098039216,0.198
80,6137,25,0,"WISCONS","MCCARTHY",0.299,-0.358,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.0507254901960784,NA
80,7960,68,0,"WYOMING","ROBERTSON E",0.328,0.127,"","N","R",0.248274509803922,0.0132268907563025,0.235047619047619,-0.0797254901960784,0.378
81,5343,71,0,"CALIFOR","KNOWLAND",0.173,-0.447,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.0398666666666667,0.112
81,6525,62,0,"COLORAD","MILLIKIN",0.227,-0.051,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0141333333333333,0.224
81,390,1,0,"CONNECT","BALDWIN",0.12,-0.609,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.0928666666666667,0.144
81,10163,11,0,"DELAWAR","WILLIAMS  J",0.338,-0.262,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.125133333333333,0.561
81,2803,63,0,"IDAHO","DWORSHAK",0.294,-0.034,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0811333333333333,0.487
81,4922,22,0,"INDIANA","JENNER",0.422,-0.046,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.209133333333333,0.388
81,1489,22,0,"INDIANA","CAPEHART",0.327,-0.153,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.114133333333333,0.413
81,4382,31,0,"IOWA","HICKENLOOPE",0.274,-0.235,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0611333333333333,0.283
81,8270,32,0,"KANSAS","SCHOEPPEL",0.315,-0.022,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.102133333333333,NA
81,7780,32,0,"KANSAS","REED",0.269,-0.151,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0561333333333333,0.294
81,2333,32,0,"KANSAS","DARBY",0.246,0.094,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0331333333333333,NA
81,1021,2,0,"MAINE","BREWSTER",0.286,-0.425,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0731333333333333,0.249
81,8666,2,0,"MAINE","SMITH  M.",0.043,-0.388,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.169866666666667,NA
81,8185,3,0,"MASSACH","SALTONSTALL",0.092,-0.463,"W","Y","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.120866666666667,0.062
81,5739,3,0,"MASSACH","LODGE",-0.03,-0.985,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.242866666666667,0.007
81,9604,23,0,"MICHIGA","VANDENBERG",0.115,-0.52,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.0978666666666667,0.165
81,3110,23,0,"MICHIGA","FERGUSON",0.25,-0.715,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0371333333333333,0.234
81,9374,33,0,"MINNESO","THYE",0.086,-0.364,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.126866666666667,0.131
81,5158,34,0,"MISSOUR","KEM",0.408,-0.081,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.195133333333333,0.532
81,2656,34,0,"MISSOUR","DONNELL",0.215,-0.032,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.00213333333333332,0.169
81,2838,64,0,"MONTANA","ECTON",0.435,0.195,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.222133333333333,0.388
81,9998,35,0,"NEBRASK","WHERRY",0.458,0.077,"L","Y","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.245133333333333,0.465
81,1338,35,0,"NEBRASK","BUTLER",0.441,-0.031,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.228133333333333,0.464
81,5944,65,0,"NEVADA","MALONE",0.353,0.054,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.140133333333333,0.432
81,1027,4,0,"NEW HAM","BRIDGES",0.297,-0.38,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0841333333333333,0.147
81,9401,4,0,"NEW HAM","TOBEY",0.025,-0.752,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.187866666666667,-0.071
81,4321,12,0,"NEW JER","HENDRICKSON",0.154,-0.8,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.0588666666666667,NA
81,8635,12,0,"NEW JER","SMITH  H.",0.037,-0.727,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.175866666666667,0.067
81,4834,13,0,"NEW YOR","IVES",-0.027,-1,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.239866666666667,-0.015
81,2751,13,0,"NEW YOR","DULLES",0.031,-1,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.181866666666667,NA
81,10450,36,0,"NORTH D","YOUNG",0.255,0.173,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0421333333333333,0.182
81,5452,36,0,"NORTH D","LANGER",0.14,0.007,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.0728666666666667,0.06
81,9152,24,0,"OHIO","TAFT",0.222,-0.584,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.00913333333333333,0.256
81,1024,24,0,"OHIO","BRICKER",0.419,-0.222,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.206133333333333,0.452
81,96738,72,0,"OREGON","MORSE",-0.171,-0.665,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.383866666666667,-0.211
81,2066,72,0,"OREGON","CORDON",0.251,0.063,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0381333333333333,0.177
81,6021,14,0,"PENNSYL","MARTIN",0.353,-0.372,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.140133333333333,0.311
81,6796,37,0,"SOUTH D","MUNDT",0.278,0.016,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0651333333333333,NA
81,3882,37,0,"SOUTH D","GURNEY",0.193,-0.074,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.0198666666666667,0.267
81,9865,67,0,"UTAH","WATKINS",0.287,-0.059,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.0741333333333333,0.195
81,3206,6,0,"VERMONT","FLANDERS",0.023,-0.798,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.189866666666667,0.032
81,52,6,0,"VERMONT","AIKEN",-0.06,-0.668,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.272866666666667,-0.06
81,1395,73,0,"WASHING","CAIN",0.345,-0.098,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.132133333333333,0.289
81,6137,25,0,"WISCONS","MCCARTHY",0.215,-0.224,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,-0.00213333333333332,0.299
81,10110,25,0,"WISCONS","WILEY",0.155,-0.412,"","N","R",0.212866666666667,-0.0354078431372549,0.248274509803922,0.0578666666666667,0.231
82,6939,71,0,"CALIFOR","NIXON",0.122,-0.46,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.109425531914894,NA
82,5343,71,0,"CALIFOR","KNOWLAND",0.16,-0.309,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.0714255319148936,0.173
82,6525,62,0,"COLORAD","MILLIKEN",0.27,-0.071,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0385744680851064,0.227
82,10163,11,0,"DELAWAR","WILLIAMS  J",0.358,-0.934,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.126574468085106,0.338
82,9930,63,0,"IDAHO","WELKER",0.435,-0.064,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.203574468085106,NA
82,2803,63,0,"IDAHO","DWORSHAK",0.373,-0.151,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.141574468085106,0.294
82,2609,21,0,"ILLINOI","DIRKSEN",0.474,-0.686,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.242574468085106,NA
82,4922,22,0,"INDIANA","JENNER",0.535,-0.007,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.303574468085106,0.422
82,1489,22,0,"INDIANA","CAPEHART",0.376,0.077,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.144574468085106,0.327
82,4382,31,0,"IOWA","HICKENLOOPE",0.315,-0.27,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0835744680851064,0.274
82,8270,32,0,"KANSAS","SCHOEPPEL",0.361,0.03,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.129574468085106,0.315
82,1510,32,0,"KANSAS","CARLSON",0.278,0.069,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0465744680851064,NA
82,8666,2,0,"MAINE","SMITH  M.",0.142,-0.644,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.0894255319148936,0.043
82,1021,2,0,"MAINE","BREWSTER",0.221,-0.6,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.0104255319148936,0.286
82,1341,52,0,"MARYLAN","BUTLER  J.",0.267,-0.382,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0355744680851064,NA
82,8185,3,0,"MASSACH","SALTONSTALL",0.037,-0.562,"W","Y","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.194425531914894,0.092
82,5739,3,0,"MASSACH","LODGE",-0.017,-0.78,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.248425531914894,-0.03
82,3110,23,0,"MICHIGA","FERGUSON",0.28,-0.803,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0485744680851064,0.25
82,9374,33,0,"MINNESO","THYE",0.139,-0.214,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.0924255319148936,0.086
82,5158,34,0,"MISSOUR","KEM",0.318,-0.11,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0865744680851064,0.408
82,2838,64,0,"MONTANA","ECTON",0.344,0.247,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.112574468085106,0.435
82,1338,35,0,"NEBRASK","BUTLER",0.403,0.201,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.171574468085106,0.441
82,9998,35,0,"NEBRASK","WHERRY",0.527,-0.018,"LN","Y","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.295574468085106,0.458
82,8337,35,0,"NEBRASK","SEATON",0.033,-0.507,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.198425531914894,NA
82,5944,65,0,"NEVADA","MALONE",0.348,0.28,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.116574468085106,0.353
82,9401,4,0,"NEW HAM","TOBEY",-0.08,-0.647,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.311425531914894,0.025
82,1027,4,0,"NEW HAM","BRIDGES",0.258,-0.456,"NL","Y","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0265744680851064,0.297
82,8635,12,0,"NEW JER","SMITH  H.",0.056,-0.743,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.175425531914894,0.037
82,4321,12,0,"NEW JER","HENDRICKSON",0.121,-0.863,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.110425531914894,0.154
82,4834,13,0,"NEW YOR","IVES",-0.059,-0.933,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.290425531914894,-0.027
82,5452,36,0,"NORTH D","LANGER",0.186,0.182,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.0454255319148936,0.14
82,10450,36,0,"NORTH D","YOUNG",0.276,0.331,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0445744680851064,0.255
82,9152,24,0,"OHIO","TAFT",0.247,-0.583,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0155744680851064,0.222
82,1024,24,0,"OHIO","BRICKER",0.408,-0.358,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.176574468085106,0.419
82,2066,72,0,"OREGON","CORDON",0.224,0.131,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.00742553191489362,0.251
82,96738,72,0,"OREGON","MORSE",-0.192,-0.753,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.423425531914894,-0.171
82,2745,14,0,"PENNSYL","DUFF",0.062,-0.426,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.169425531914894,NA
82,6021,14,0,"PENNSYL","MARTIN  E.",0.292,-0.27,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0605744680851064,0.353
82,1570,37,0,"SOUTH D","CASE",0.255,-0.048,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0235744680851064,NA
82,6796,37,0,"SOUTH D","MUNDT",0.299,0.109,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0675744680851064,0.278
82,645,67,0,"UTAH","BENNETT",0.384,-0.284,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.152574468085106,NA
82,9865,67,0,"UTAH","WATKINS",0.255,-0.133,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0235744680851064,0.287
82,3206,6,0,"VERMONT","FLANDERS",0.1,-0.693,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.131425531914894,0.023
82,52,6,0,"VERMONT","AIKEN",0.001,-0.564,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.230425531914894,-0.06
82,1395,73,0,"WASHING","CAIN",0.248,-0.064,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0165744680851064,0.345
82,10110,25,0,"WISCONS","WILEY",0.165,-0.367,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,0.0664255319148936,0.155
82,6137,25,0,"WISCONS","MCCARTHY",0.272,-0.158,"","N","R",0.231425531914894,0.0185588652482269,0.212866666666667,-0.0405744680851064,0.215
83,3658,61,0,"ARIZONA","GOLDWATER",0.555,-0.084,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.296653846153846,NA
83,5343,71,0,"CALIFOR","KNOWLAND",0.337,-0.942,"NL","Y","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.0786538461538462,0.16
83,5372,71,0,"CALIFOR","KUCHEL",0.197,-0.421,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,0.0613461538461538,NA
83,6525,62,0,"COLORAD","MILLIKIN",0.279,-0.746,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.0206538461538462,0.27
83,7656,1,0,"CONNECT","PURTELL",0.259,-0.966,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.000653846153846172,NA
83,1329,1,0,"CONNECT","BUSH",0.168,-0.913,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,0.0903461538461538,NA
83,10163,11,0,"DELAWAR","WILLIAMS",0.337,0.069,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.0786538461538462,0.358
83,2803,63,0,"IDAHO","DWORSHAK",0.37,0.216,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.111653846153846,0.373
83,9930,63,0,"IDAHO","WELKER",0.525,0.217,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.266653846153846,0.435
83,2609,21,0,"ILLINOI","DIRKSEN",0.43,-0.89,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.171653846153846,0.474
83,1489,22,0,"INDIANA","CAPEHART",0.355,-0.016,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.0966538461538461,0.376
83,4922,22,0,"INDIANA","JENNER",0.532,0.031,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.273653846153846,0.535
83,4382,31,0,"IOWA","HICKENLOOPE",0.44,-0.764,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.181653846153846,0.315
83,8270,32,0,"KANSAS","SCHOEPPEL",0.393,-0.065,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,-0.134653846153846,0.361
83,1510,32,0,"KANSAS","CARLSON",0.181,-0.51,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,0.0773461538461538,0.278
83,2052,51,0,"KENTUCK","COOPER",-0.047,-0.411,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,0.305346153846154,NA
83,8666,2,0,"MAINE","SMITH  M.",0.153,-0.319,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,0.105346153846154,0.142
83,7271,2,0,"MAINE","PAYNE",0.148,-0.539,"","N","R",0.258346153846154,0.0269206219312602,0.231425531914894,0.110346153846154,NA
