"cong","icpsr","statecode","district","state","name","ideo","x2","role","leader","party","cong_ideo_mean","party_del","last_cong_ideo_mean","ideo_dif","last_ideo"
68,9560,41,0,"ALABAMA","UNDERWOOD",-0.326,-0.946,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.121604651162791,-0.207
68,273,61,0,"ARIZONA","ASHURST  H.",-0.147,0.371,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0573953488372093,-0.23
68,7986,42,0,"ARKANSA","ROBINSON",-0.16,-0.493,"L","Y","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0443953488372093,-0.336
68,1498,42,0,"ARKANSA","CARAWAY  T.",-0.35,-0.853,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.145604651162791,-0.357
68,22,62,0,"COLORAD","ADAMS  A.B.",-0.034,-0.021,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.170395348837209,NA
68,529,11,0,"DELAWAR","BAYARD  T.",-0.043,-0.999,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.161395348837209,-0.249
68,3216,43,0,"FLORIDA","FLETCHER",-0.305,-0.821,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.100604651162791,-0.222
68,9456,43,0,"FLORIDA","TRAMMELL",-0.369,-0.491,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.164604651162791,-0.253
68,3536,44,0,"GEORGIA","GEORGE  W.",-0.332,-0.827,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.127604651162791,-0.329
68,4120,44,0,"GEORGIA","HARRIS  W.",-0.457,-0.625,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.252604651162791,-0.391
68,7697,22,0,"INDIANA","RALSTON  S.",-0.1,-0.134,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.104395348837209,NA
68,8838,51,0,"KENTUCK","STANLEY  A.",-0.27,-0.654,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.0656046511627907,-0.419
68,7734,45,0,"LOUISIA","RANSDELL",-0.191,-0.613,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0133953488372093,-0.047
68,1091,45,0,"LOUISIA","BROUSSARD",-0.173,-0.802,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0313953488372093,0.058
68,1157,52,0,"MARYLAN","BRUCE  W.C.",-0.061,-0.998,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.143395348837209,NA
68,9782,3,0,"MASSACH","WALSH  D.I.",-0.007,-0.045,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.197395348837209,-0.227
68,3120,23,0,"MICHIGA","FERRIS  W.",-0.043,-0.11,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.161395348837209,NA
68,8888,46,0,"MISSISS","STEPHENS",-0.371,-0.929,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.166604651162791,NA
68,4126,46,0,"MISSISS","HARRISON",-0.33,-0.604,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.125604651162791,-0.423
68,7786,34,0,"MISSOUR","REED  J.A.",-0.196,-0.83,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0083953488372093,-0.291
68,9984,64,0,"MONTANA","WHEELER  B.",-0.121,0.486,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0833953488372093,NA
68,9788,64,0,"MONTANA","WALSH  T.J.",-0.078,0.096,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.126395348837209,-0.255
